nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
VELA BENGALA ARCOIRIS,"""Vela Bengala Arcoiris: una llama cálida y colorida, infusión de esencia de bergamota y vainilla, para un ambiente acogedor.""",30.0,Velas,Velas,7501168710907,7501168710907,90151800,True,False,False
VELA CHISPA DIAMANTADA PZA,"Vela Chispa Diamondada Pza, velas de alta calidad con una llama brillante y aromáticos, para un ambiente acogedor.",30.0,Velas,Velas,8204,8204,60122100,True,False,False
MINI BENGALA,"Mini velas bengala de colores brillantes y aromatizadas, perfectas para decorar y crear ambientes acogedores y festivos.",25.0,Velas,Velas,8146,8146,60122100,True,False,False
VELA BENGALA AZUL OZ,"Vela Bengala Azul Oz: una vela aromatizada con un aroma intenso y fresco, perfecta para decorar cualquier espacio.",32.0,Velas,Velas,704025,704025,39112600,True,False,False
VELA NUMERO 1 DORADO,"""Velita núm. 1 dorada, aromática y suave, ilumina cualquier momento con su calor y encanto especial.""",25.0,Velas,Velas,7506688106568,7506688106568,60122100,True,False,False
VELA NUMERO 2 DORADO,"""Velitas de alta calidad con una luminaria dorada duradera y aromática, ideal para ambientes acogedores y relajantes.""",25.0,Velas,Velas,7506688106575,7506688106575,60122100,True,False,False
VELA NUMERO 3 DORADO,Vela número 3 Dorado: una velita de alta calidad con un aroma agradable y una duración larga y estable.,25.0,Velas,Velas,7506688106582,7506688106582,60122100,True,False,False
VELA NUMERO 4 DORADO,Vela Número 4 Dorado: una velas de alta calidad con un aroma agradable y una duración prolongada.,25.0,Velas,Velas,7506688106599,7506688106599,60122100,True,False,False
VELA NUMERO 5 DORADO,"Vela Número 5 Dorado, velas artesanales con un aroma intenso y dorada que ilumina cualquier momento especial.",25.0,Velas,Velas,7506688106605,7506688106605,60122100,True,False,False
VELA NUMERO 6 DORADO,"Vela Número 6 Dorado: una velita de alta calidad, aromatizada con aceites esenciales y color dorado refinado.",25.0,Velas,Velas,7506688106612,7506688106612,60122100,True,False,False
VELA NUMERO 7 DORADO,"Vela número 7 Dorado: velas artesanales con fragancias exóticas, soles dorados y cuello de vidrio, para un ambiente mágico.",25.0,Velas,Velas,7506688106629,7506688106629,60122100,True,False,False
VELA NUMERO 8 DORADO,"Vela número 8 dorado, aromática y cremosa, para crear ambientes cálidos y acogedores en cualquier momento.",25.0,Velas,Velas,7506688106636,7506688106636,60122100,True,False,False
VELA NUMERO 9 DORADO,"Vela número 9 dorado, aromática y luminosa, creando un ambiente acogedor en cualquier espacio hogareño.",25.0,Velas,Velas,7506688106643,7506688106643,60122100,True,False,False
VELA NUMERO 0 DORADO,"Vela Número 0 Dorado, velas de alta calidad con una llama dorada y aroma aveludado, para un ambiente acogedor.",25.0,Velas,Velas,7506688106551,7506688106551,60122100,True,False,False
VELA CARAMELO ESTRELLA COLORES 6.4cm 8pz,"Velas carameleadas con estrellas en colores brillantes, ideal para decorar y agregar un toque especial a cualquier ocasión.",27.0,Velas,Velas,CND000977,4895217106319,39112600,True,False,False
VELA MAGICA CARAMELO ROJO AZUL VERDE12pz,"""Enciende la magia con velas carameleadas en colores vibrantes, perfectas para agregar un toque especial a cualquier ocasión.""",19.0,Velas,Velas,CND000865,4895217105183,39112600,True,False,False
VELA CRAYOLA COLORES 8.2cm 10pz,"Velas de crayola, 10 colores diferentes, 8.2cm, ideal para decorar y crear un ambiente acogedor y festivo.",32.0,Velas,Velas,CND000974,4895217106289,39112600,True,False,False
VELA ESPIRAL COLORES BRILLOS C/BASE 10pz,"Velas Espiral Colores Brillos, base 10 pz, vibrantes y brillantes para decorar tu hogar con lujo y estilo.",25.0,Velas,Velas,CND000862,4895217105152,39112604,True,False,False
VELA CARAMELO COLORES C/BASE 24 PZ,"Velas carameleadas con colores brillantes, 24 unidades por paquete, perfectas para decorar y crear un ambiente festivo.",30.0,Velas,Velas,84-128,7501553841285,39112604,True,False,False
VELAS DE NUMEROS METALIZADA,"""Candle con número personalizado en metal, ideal para regalos especiales y decoraciones festivas con un toque único.""",25.0,Velas,Velas,90151800,A-496,90151800,True,False,False
VELAS DE NUMERO,"Velitas numéricas, iluminación sutil y personalizada con números y letras en una base de alta calidad.",25.0,Velas,Velas,60122100,A-494,60122100,True,False,False
VELA ESPAGUETI ROSA PERLADO 13cm 12pz,"Velas espaguetti rosadas perladas, decoraciones para fiestas y ocasiones especiales, 12 piezas de 13cm por pack.",67.0,Velas,Velas,CND000951,4895217106050,39112604,True,False,False
VELA ESPAGUETI DORADA 13cm,"Vela Espaguetti Dorada 13cm, decoración elegante para fiestas y ocasiones especiales, brilla con su color cálido y acogedor.",67.0,Velas,Velas,CND000948,4895217106029,39112604,True,False,False
VELA COMBINADA PLATA Y DORADA 18pz,"""Velas combinadas plata y dorada, 18 piezas, perfectas para crear un ambiente romántico o agradable en cualquier espacio.""",67.0,Velas,Velas,CND000990,4895217106449,39112604,True,False,False
VELA BENGALA PENTACOLOR OZ,"""Velitas de alta calidad con cinta multicolor, perfectas para decorar y crear ambientes acogedores y románticos.""",37.0,Velas,Velas,704029,704029,12131600,True,False,False
VELA DORADA 10.5cm C/BASE 6pz,"Velas doradas de alta calidad, en candelabros decorativos y base de vidrio, perfectas para agregar un toque especial a cualquier ambiente.",27.0,Velas,Velas,CND001006,4895217107941,39112604,True,False,False
VELA ESPAGUETI ORO 12 PZAS,"Velas Espaguetti Oro, crema y aromática, en 12 velas de alta calidad para un ambiente cálido y acogedor.",45.0,Velas,Velas,84-063,7501553840639,39112604,True,False,False
VELA ESPAGUETI PLATA 12 PZAS,"Velitas espagueti plata, divertidas y luminosas para decorar cualquier ocasión, de 12 plazas.",45.0,Velas,Velas,84-064,7501553840646,39112604,True,False,False
VELA PALILLO UNICORNIO MAKE MAGIC 5 PZ,Vela Palillo Unicornio Make Magic: velas coloridas y fragantes que invitan a los niños a un mundo mágico con unicornios.,28.0,Velas,Velas,CND00000061,4897080496542,39112604,True,False,False
VELA PALILLO ESTRELLAS PLATEADAS 5 PZAS,"Velitas plateadas estrelladas de alta calidad, perfectas para decorar y crear un ambiente mágico en cualquier ocasión.",32.0,Velas,Velas,84-046,7501553840462,39112604,True,False,False
VELA PALILLO ESTRELLAS DORADAS 5 PZAS,"Velas palillo estrellas doradas, decoración elegante y sofisticada para cualquier ocasión, disponibles en 5 unidades por paquete.",32.0,Velas,Velas,84-047,7501553840479,39112604,True,False,False
VELA BENGALA DORADA OZ,"Vela Bengala Dorada Oz, velas artesanales caseras con un aroma dulce y seductor de la India oriental natural.",32.0,Velas,Velas,4022,704022,39112600,True,False,False
VELA BENGALA PLATEADA OZ,"Vela Bengala Plateada Oz, una llama cálida y sofisticada en un recipiente elegante para cualquier ambiente acogedor.",32.0,Velas,Velas,4023,704023,39112600,True,False,False
VELA BENGALA ARCOIRIS OZ,"""Vela Bengala Arcoiris Oz, aroma agradable y viscosidad suave, para decorar y crear ambientes acogedores.""",28.0,Velas,Velas,4024,704024,39112600,True,False,False
VELA BENGALA REVELACION AZUL OZ,"Vela Bengala Revelación Azul Oz, velas de alta calidad con un aroma intenso y fragancia a la naturaleza.",35.0,Velas,Velas,4026,704026,39112600,True,False,False
VELA BENGALA REVELACION ROSA OZ,"Vela Bengala Revelacion Rosa Oz, una llama cálida y sensual para tu espacio de descanso, aromatizada con un aroma floral exótico.",35.0,Velas,Velas,4027,704027,39112600,True,False,False
"VELA COLORES 2.5"" 24 PZAS","Velas coloreadas de alta calidad, 2.5 pulgadas, con 24 velas a la vez, para decorar y crear ambientes acogedores.",25.0,Velas,Velas,281-2410,906324624106,39112600,True,False,False
"VELA MAGICA DE COLORES 2.5"" 10PZ","Velas mágicas de colores, cada una con un patrón único y colorante que ilumina cualquier espacio. (10 unidades)",20.0,Velas,Velas,281-2412,906324624124,39112600,True,False,False
VELA DORADA #0,"Vela Dorada #0: velas artesanales con un toque de lujo, creando ambientes acogedores y calurosos en cualquier espacio.",20.0,Velas,Velas,281-2440,906324624403,39112600,True,False,False
VELA DORADA #1,"Vela Dorada #1: velas artesanales con fragancias dulces y aromáticas, para crear un ambiente cálido y acogedor.",20.0,Velas,Velas,281-2441,906324624418,39112600,True,False,False
VELA DORADA #2,"Vela Dorada #2: velas artesanales de alta calidad, aromatizadas con especias exóticas y aceites de plantas frescas.",20.0,Velas,Velas,281-2442,906324624427,39112600,True,False,False
VELA DORADA #3,"Vela Dorada #3, una velas artesanal con aroma de sándalo y jazmín, creando un ambiente cálido y relajante en casa.",20.0,Velas,Velas,281-2443,906324624431,39112600,True,False,False
VELA DORADA #4,"""Enciende la magia con Vela Dorada #4, una velata de alta calidad y aromas exóticos para un ambiente romántico.""",20.0,Velas,Velas,281-2444,906324624442,39112600,True,False,False
VELA DORADA #5,"Vela Dorada #5: un toque de lujo y calidez en cualquier espacio, con una llama suave y constante.",20.0,Velas,Velas,281-2445,906324624459,39112600,True,False,False
VELA DORADA #6,"""Enciende la magia con Vela Dorada #6, una velas de alta calidad que ilumina y aromatiza cualquier espacio.""",20.0,Velas,Velas,281-2446,906324624468,39112600,True,False,False
VELA DORADA #7,"Vela dorada #7, aromática y suave, ilumina con un toque de calidez y sofisticación a cualquier ambiente.",20.0,Velas,Velas,281-2447,906324624479,39112600,True,False,False
VELA DORADA #8,"""Velita dorada con aroma a vainilla y canela, crema suave y duradera para un ambiente acogedor y relajante.""",20.0,Velas,Velas,281-2448,906324624483,39112600,True,False,False
VELA DORADA #9,"Vela dorada #9, aromática y calurosa, para crear un ambiente acogedor y relajante en cualquier lugar.",20.0,Velas,Velas,281-2449,906324624497,39112600,True,False,False
VELA DORADA ?,Vela dorada: luminaria de alta calidad con un toque de esencia a vainilla y aroma a canela acogedor.,20.0,Velas,Velas,281-2450,906324624505,39112600,True,False,False
VELA PLATA ?,"""Velitas de plata con un toque mágico, creando un ambiente íntimo y sofisticado en cualquier espacio.""",20.0,Velas,Velas,281-2459,906324624591,39112600,True,False,False
VELA PLATA #0,"""Velitas de alta calidad, con un toque de plata, crean un ambiente íntimo y acogedor en cualquier espacio.""",20.0,Velas,Velas,281-2460,906324624607,39112600,True,False,False
VELA PLATA #1,"""Vela Plata #1: Una llama cálida y segura, diseñada para crear un ambiente acogedor en cualquier lugar.""",20.0,Velas,Velas,281-2461,906324624614,39112600,True,False,False
VELA PLATA #2,"Vela Plata #2, velas artesanales con fragancia suave y elegante para crear un ambiente acogedor y relajante en casa.",20.0,Velas,Velas,281-2462,906324624629,39112600,True,False,False
VELA PLATA #3,"""Enciende la magia con Vela Plata #3, una velita de alta calidad que ilumina tus momentos especiales.""",20.0,Velas,Velas,281-2463,906324624631,39112600,True,False,False
VELA PLATA #4,"""Velitas de alta calidad, fragancia única y durabilidad excepcional en Vela Plata #4, para un ambiente acogedor.""",20.0,Velas,Velas,281-2464,906324624642,39112600,True,False,False
VELA PLATA #5,"Luz cremosa y suave, el Vela Plata #5 te envuelve con una atmósfera cálida y acogedora en cualquier momento.",20.0,Velas,Velas,281-2465,906324624654,39112600,True,False,False
VELA PLATA #6,"Vela Plata #6, velas artesanales con un toque de plata, aromatizadas y decoradas para una ambiente acogedor.",20.0,Velas,Velas,281-2466,906324624663,39112600,True,False,False
VELA PLATA #7,"Vela Plata #7: velas artesanales de alta calidad, fragancias intensas y duraderas para un ambiente acogedor en casa.",20.0,Velas,Velas,281-2467,906324624672,39112600,True,False,False
VELA PLATA #8,"Velitas de alta calidad ""Vela Plata"" #8, con una llama suave y segura para crear un ambiente acogedor.",20.0,Velas,Velas,281-2468,906324624681,39112600,True,False,False
VELA PLATA #9,"Vela Plata #9: una llama suave y constante, creando un ambiente acogedor en cualquier espacio doméstico.",21.0,Velas,Velas,281-2469,906324624697,39112600,True,False,False
VELA CONFETTI ?,"""Confecciona velas con confetti colores brillantes y aromatizantes, perfectas para celebraciones especiales y festividades navideñas.""",20.0,Velas,Velas,281-2479,906324624791,39112600,True,False,False
VELA CONFETTI #0,"""Velita de confeti personalizable, en diferentes colores y números, perfecta para celebraciones especiales y eventos festivos.""",20.0,Velas,Velas,281-2480,906324624803,39112600,True,False,False
VELA CONFETTI #1,"Vela Confeti #1: velas decorativas y fragrantes, ideales para celebraciones especiales, con colores brillantes y aromas dulces.",20.0,Velas,Velas,281-2481,906324624816,39112600,True,False,False
VELA CONFETTI #2,"Vela Confeti #2: velas de alta calidad, aromas delicados y colores brillantes para decorar y elevar cualquier evento.",20.0,Velas,Velas,281-2482,906324624822,39112600,True,False,False
VELA CONFETTI #3,"VELA CONFETTI #3: velas de decoración festiva con confeti brillante, aromatizadas con frutas cítricas y seducción.",20.0,Velas,Velas,281-2483,906324624831,39112600,True,False,False
VELA CONFETTI #5,"Vela Confetti #5, velas de confeti en colores pastel, aromatizadas con sabor a frutas cítricas y fragancia delicada.",20.0,Velas,Velas,281-2485,906324624856,39112600,True,False,False
VELA CONFETTI #6,"""Velitas de confeti en colores brillantes y aromas dulces, para agregar un toque festivo a cualquier ocasión.""",20.0,Velas,Velas,281-2486,906324624867,39112600,True,False,False
VELA CONFETTI #7,"""Adelgaza las noches con nuestra velita confeti #7, un toque de magia y color para cualquier ocasión especial.""",20.0,Velas,Velas,281-2487,906324624874,39112600,True,False,False
VELA CONFETTI #8,"""Vela confeti n°8, velas decorativas para fiestas, colores brillantes y fragancias dulces para un toque de magia.""",20.0,Velas,Velas,281-2488,906324624882,39112600,True,False,False
VELA CONFETTI #4,"Vela Confeti #4, velas decorativas y aromáticas con colores pastel y sabores dulces para ocasiones especiales.",20.0,Velas,Velas,281-2484,906324624884,39112600,True,False,False
VELA CONFETTI #9,"""Velitas de confeti en colores pastel, fragancias débiles y aromáticas, perfectas para decorar cualquier ocasión especial"".",20.0,Velas,Velas,281-2489,906324624894,39112600,True,False,False
VELA ESPIRAL BLANCA BRILLOS C/BASE 10 pz,"Velas espiral blancas brillantes, base cera de alta calidad, perfectas para ambientar cualquier espacio con un toque de elegancia.",22.0,Velas,Velas,CND000861,4895217105145,39112604,True,False,False
VELA MENSAJE ESTRELLAS FELIZ CUMPLEÑOS,"""Velitas felices con mensajes de cumpleaños estrellados, para agregar un toque mágico a tus celebraciones especiales.""",39.0,Velas,Velas,4-0085,7501553400857,39112604,True,False,False
VELA PALILLO CARITAS 5 PZ,"Velas palillo caritas de 5 pz, aromatizadas con sabores deliciosos para aderezar cualquier postre o merienda.",33.0,Velas,Velas,CND00000055,4897080495828,39112604,True,False,False
ALISADOR FONDANT PLAST 16.5x8cm,"Fondant plástico para decorar, fácil de modelar y duradero, ideal para pastelería profesional y hogar, 16.5x8cm.",55.0,Herramientas,Fondant,TOL000899,4895217107323,48101817,True,False,False
ALISADOR P/FONDANT PLAST 8.5x14.5 cm,Fondant plastilino de 8.5 x 14.5 cm para modelar y decorar pastelerías con facilidad y precisión.,73.0,Herramientas,Fondant,TOL000900,4895217107330,48101817,True,False,False
"RODILLO PARA FONDANT 20""","Rodillo de fondant de 20"" para trabajar con fondant sin estrés y con precisión en tus creaciones culinarias.",853.0,Herramientas,Fondant,070896033789,070896033789,52151600,True,False,False
PEGAMENTO FONDANT 130ML,"Fondant de alta calidad, resistente y fácil de modelar con un pegamento de 130ml para decoraciones profesionales.",82.0,Insumos,Fondant,PEG001-130,7502246737021,50192302,True,False,False
