nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
DUYA 1G OZ,DUYA 1G OZ,55.0,Decoracion,Duyas,2401G,2401G,52151600,True,False,False
DUYA 48 OZ,DUYA 48 OZ,35.0,Decoracion,Duyas,24048,24048,52151600,True,False,False
DUYA 68 OZ,DUYA 68 OZ,35.0,Decoracion,Duyas,24068,24068,52151600,True,False,False
DUYA SAINT HONORE,DUYA SAINT HONORE,45.0,Decoracion,Duyas,240686,240686,52151600,True,False,False
DUYA R001 SULTAN ABIERTA,DUYA R001 SULTAN ABIERTA,102.0,Decoracion,Duyas,24101,24101,52151600,True,False,False
DUYA R002 SULTAN CERRADA,DUYA R002 SULTAN CERRADA,102.0,Decoracion,Duyas,24102,24102,52151600,True,False,False
DUYA R003 SULTAN ABIERTA GDE,DUYA R003 SULTAN ABIERTA GDE,102.0,Decoracion,Duyas,24103,24103,52151600,True,False,False
DUYA R004 SULTAN CERRADA GDE,DUYA R004 SULTAN CERRADA GDE,102.0,Decoracion,Duyas,24104,24104,52151600,True,False,False
DUYA GLOBO CERRADA OZ,DUYA GLOBO CERRADA OZ,60.0,Decoracion,Duyas,241103,241103,52151600,True,False,False
DUYA GLOBO PETALOS OZ,DUYA GLOBO PETALOS OZ,60.0,Decoracion,Duyas,241104,241104,52151600,True,False,False
DUYA RUSA ATECO ROSA 6 PETALOS,DUYA RUSA ATECO ROSA 6 PETALOS,60.0,Decoracion,Duyas,2421,2421,52151600,True,False,False
DUYA RUSA ATECO ROSA 10 PETALOS,DUYA RUSA ATECO ROSA 10 PETALOS,60.0,Decoracion,Duyas,2431,2431,52151600,True,False,False
DUYA RUSA ATECO FLOR 6 PETALOS,DUYA RUSA ATECO FLOR 6 PETALOS,60.0,Decoracion,Duyas,2441,2441,52151600,True,False,False
DUYA 104 (A),DUYA 104 (A),48.0,Decoracion,Duyas,402104,402104,52151600,True,False,False
DUYA 127 (C),DUYA 127 (C),75.0,Decoracion,Duyas,402127,402127,52151600,True,False,False
DUYA 1A,DUYA 1A,70.0,Decoracion,Duyas,4021A,4021A,52151600,True,False,False
DUYA 1E,DUYA 1E,78.0,Decoracion,Duyas,4021E,4021E,52151600,True,False,False
DUYA 1M OZ,DUYA 1M OZ,55.0,Decoracion,Duyas,4021M,4021M,52151600,True,False,False
DUYA 233,DUYA 233,65.0,Decoracion,Duyas,402233,402233,52151600,True,False,False
DUYA 2A,DUYA 2A,65.0,Decoracion,Duyas,4022A,4022A,52151600,True,False,False
DUYA 352,DUYA 352,62.0,Decoracion,Duyas,402352,402352,52151600,True,False,False
DUYA 8B (D),DUYA 8B (D),70.0,Decoracion,Duyas,4028B,4028B,52151600,True,False,False
JGO DECORACION DUYA COUPLER ESTUCHE 17PZ,JGO DECORACION DUYA COUPLER ESTUCHE 17PZ,173.0,Decoracion,Duyas,TOL00000016,4897080492605,48101817,True,False,False
DUYA 0 PUNTO/TALLO/LINEA CH,DUYA 0 PUNTO/TALLO/LINEA CH,18.0,Decoracion,Duyas,DA0,,52151600,True,False,False
DUYA 2 PUNTO/TALLO CH,DUYA 2 PUNTO/TALLO CH,22.0,Decoracion,Duyas,DA2,,52151600,True,False,False
DUYA 5 LINEAS/PUNTOS CH,DUYA 5 LINEAS/PUNTOS CH,18.0,Decoracion,Duyas,DA5,,52151600,True,False,False
JGO DUYA PASTO 175 12pz,JGO DUYA PASTO 175 12pz,169.0,Decoracion,Duyas,TIP000240,,52151600,True,False,False
JGO DUYA PASTO 175 1pz,JGO DUYA PASTO 175 1pz,20.0,Decoracion,Duyas,TIP00024,,52151600,True,False,False
JGO DE 6 DUYAS CH C/ MANGA Y COUPLER,JGO DE 6 DUYAS CH C/ MANGA Y COUPLER,132.0,Decoracion,Duyas,4-1221,7501553412218,48101817,True,False,False
DUYA SAINT HONORE,DUYA SAINT HONORE,45.0,Decoracion,Duyas,240580,240580,52151600,True,False,False
DUYA 10 OZ,DUYA 10 OZ,35.0,Decoracion,Duyas,24010,24010,52151600,True,False,False
DUYA 12 OZ,DUYA 12 OZ,35.0,Decoracion,Duyas,24012,24012,52151600,True,False,False
DUYA 234 OZ,DUYA 234 OZ,45.0,Decoracion,Duyas,240234,240234,52151600,True,False,False
DUYA 233 OZ,DUYA 233 OZ,45.0,Decoracion,Duyas,240233,240233,52151600,True,False,False
GEL 40g AMARILLO HUEVO ENCO,GEL 40g AMARILLO HUEVO ENCO,38.0,Colorantes,Gel,1564,850052868055,12171504,True,False,False
GEL 40g AMARILLO LIMON ENCO,GEL 40g AMARILLO LIMON ENCO,41.0,Colorantes,Gel,1609,850052868062,12171504,True,False,False
GEL 40g AMARILLO NEON ENCO,GEL 40g AMARILLO NEON ENCO,39.0,Colorantes,Gel,2994,850052868079,12171504,True,False,False
GEL 40g AZUL BRILLANTE ENCO,GEL 40g AZUL BRILLANTE ENCO,38.0,Colorantes,Gel,1131,7508304377338,12171504,True,False,False
GEL 40g AZUL CIELO ENCO,GEL 40g AZUL CIELO ENCO,40.0,Colorantes,Gel,1624,850052868093,12171504,True,False,False
GEL 40g AZUL NEON ENCO,GEL 40g AZUL NEON ENCO,46.0,Colorantes,Gel,2809,850052868116,12171504,True,False,False
GEL 40g AZUL REAL ENCO,GEL 40g AZUL REAL ENCO,38.0,Colorantes,Gel,1494,7508304377369,12171504,True,False,False
GEL 40g AZUL TIFFANY ENCO,GEL 40g AZUL TIFFANY ENCO,38.0,Colorantes,Gel,1943,7508304377376,12171504,True,False,False
GEL 40g AZUL MARINO ENCO,GEL 40g AZUL MARINO ENCO,42.0,Colorantes,Gel,2923,7508304497760,12171504,True,False,False
GEL 40g BLANCO ENCO,GEL 40g BLANCO ENCO,46.0,Colorantes,Gel,2926,850052868147,12171504,True,False,False
GEL 40g CAFÉ CHOCOLATE ENCO,GEL 40g CAFÉ CHOCOLATE ENCO,42.0,Colorantes,Gel,1514,850052868154,12171504,True,False,False
GEL 40g CAFÉ OSCURO ENCO,GEL 40g CAFÉ OSCURO ENCO,39.0,Colorantes,Gel,1849,7508304377284,12171504,True,False,False
GEL 40g CARNE ENCO,GEL 40g CARNE ENCO,39.0,Colorantes,Gel,2193,7508304377406,12171504,True,False,False
GEL 40g MORADO ENCO,GEL 40g MORADO ENCO,50.0,Colorantes,Gel,1527,850052868208,12171504,True,False,False
GEL 40g NARANJA ENCO,GEL 40g NARANJA ENCO,39.0,Colorantes,Gel,2392,850052868222,12171504,True,False,False
GEL 40g NARANJA NEON ENCO,GEL 40g NARANJA NEON ENCO,39.0,Colorantes,Gel,1539,7508304377451,12171504,True,False,False
GEL 40g CORAL ENCO,GEL 40g CORAL ENCO,39.0,Colorantes,Gel,2119,7508304497777,12171504,True,False,False
GEL 40g ROJO NAVIDAD ENCO,GEL 40g ROJO NAVIDAD ENCO,43.0,Colorantes,Gel,1521,850052868260,12171504,True,False,False
GEL 40g ROJO VINO ENCO,GEL 40g ROJO VINO ENCO,44.0,Colorantes,Gel,2451,7508304497784,12171504,True,False,False
GEL 40g ROSA BRILLANTE ENCO,GEL 40g ROSA BRILLANTE ENCO,42.0,Colorantes,Gel,1115,7508304377505,12171504,True,False,False
GEL 40g ROSA FIUSHA ENCO,GEL 40g ROSA FIUSHA ENCO,43.0,Colorantes,Gel,1916,7508304377512,12171504,True,False,False
GEL 40g ROSA NEON ENCO,GEL 40g ROSA NEON ENCO,46.0,Colorantes,Gel,2434,7508304377529,12171504,True,False,False
GEL 40g SUPER NEGRO ENCO,GEL 40g SUPER NEGRO ENCO,48.0,Colorantes,Gel,2476,7508304377536,12171504,True,False,False
GEL 40g SUPER ROJO ENCO,GEL 40g SUPER ROJO ENCO,45.0,Colorantes,Gel,2440,850052868352,12171504,True,False,False
GEL 40g VERDE ENCO,GEL 40g VERDE ENCO,41.0,Colorantes,Gel,1677,7508304377550,12171504,True,False,False
GEL 40g VERDE LIMON ENCO,GEL 40g VERDE LIMON ENCO,42.0,Colorantes,Gel,1545,7508304377574,12171504,True,False,False
GEL 40g VIOLETA ENCO,GEL 40g VIOLETA ENCO,45.0,Colorantes,Gel,2365,850052868420,12171504,True,False,False
GEL 40g UVA ENCO,GEL 40g UVA ENCO,38.0,Colorantes,Gel,2445,7508304377178,12171504,True,False,False
GEL 40g ROJO ROJO ENCO,GEL 40g ROJO ROJO ENCO,46.0,Colorantes,Gel,1216,850052868277,12171500,True,False,False
GEL 40g MORADO NEON ENCO,GEL 40g MORADO NEON ENCO,44.0,Colorantes,Gel,2991,7508304377437,12171500,True,False,False
GEL 40g VERDE NEON ENCO,GEL 40g VERDE NEON ENCO,44.0,Colorantes,Gel,2432,7508304377093,12171500,True,False,False
GEL 40g ROSA VIEJO ENCO,GEL 40g ROSA VIEJO ENCO,44.0,Colorantes,Gel,2575,850052868338,12171500,True,False,False
GEL 40g  NEGRO ENCO,GEL 40g  NEGRO ENCO,49.0,Colorantes,Gel,1130,850052868246,12171504,True,False,False
GEL 40g VERDE HOJA ENCO,GEL 40g VERDE HOJA ENCO,42.0,Colorantes,Gel,2378,850052868390,12171504,True,False,False
GEL 40g ROSA ESPECIAL ENCO,GEL 40g ROSA ESPECIAL ENCO,44.0,Colorantes,Gel,2587,850052868307,12171500,True,False,False
GEL 40g CREMA ENCO,GEL 40g CREMA ENCO,39.0,Colorantes,Gel,1700,7508304377413,12171504,True,False,False
GEL 40g MUÑECO DE JENGIBRE ENCO,GEL 40g MUÑECO DE JENGIBRE ENCO,44.0,Colorantes,Gel,3305,7508304495469,12171500,True,False,False
GEL 40g CORAZON DE AGUACATE ENCO,GEL 40g CORAZON DE AGUACATE ENCO,44.0,Colorantes,Gel,3303,7508304495445,12171500,True,False,False
GEL 40g VERDE TURQUEZA ENCO,GEL 40g VERDE TURQUEZA ENCO,44.0,Colorantes,Gel,2447,850052868369,12171500,True,False,False
GEL 40g ROJO ENCO,GEL 40g ROJO ENCO,44.0,Colorantes,Gel,1133,850052868253,12171500,True,False,False
GEL 250g ROJO ROJO ENCO,GEL 250g ROJO ROJO ENCO,170.0,Colorantes,Gel,850052868697,850052868697,12171500,True,False,False
GEL 250g AMARILLO HUEVO ENCO,GEL 250g AMARILLO HUEVO ENCO,92.0,Colorantes,Gel,7508304497111,7508304497111,12171504,True,False,False
GEL 250g AMARILLO LIMON ENCO,GEL 250g AMARILLO LIMON ENCO,92.0,Colorantes,Gel,7508304497098,7508304497098,12171504,True,False,False
GEL 250g AZUL BRILLANTE ENCO,GEL 250g AZUL BRILLANTE ENCO,113.0,Colorantes,Gel,7508304497265,7508304497265,12171504,True,False,False
GEL 250g AZUL REAL ENCO,GEL 250g AZUL REAL ENCO,147.0,Colorantes,Gel,7508304497289,7508304497289,12171504,True,False,False
GEL 250g AZUL MARINO ENCO,GEL 250g AZUL MARINO ENCO,147.0,Colorantes,Gel,7508304495247,7508304495247,12171504,True,False,False
GEL 250g BLANCO ENCO,GEL 250g BLANCO ENCO,91.0,Colorantes,Gel,7508304497418,7508304497418,12171504,True,False,False
GEL 250g MORADO ENCO,GEL 250g MORADO ENCO,182.0,Colorantes,Gel,7508304497241,7508304497241,12171504,True,False,False
GEL 250g NARANJA ENCO,GEL 250g NARANJA ENCO,92.0,Colorantes,Gel,4508444497364,4508444497364,12171504,True,False,False
GEL 250g ROJO ROJO ENCO,GEL 250g ROJO ROJO ENCO,128.0,Colorantes,Gel,7508304497197,7508304497197,12171504,True,False,False
GEL 250g ROSA BRILLANTE ENCO,GEL 250g ROSA BRILLANTE ENCO,128.0,Colorantes,Gel,7508304497159,7508304497159,12171504,True,False,False
GEL 250g ROSA FIUSHA ENCO,GEL 250g ROSA FIUSHA ENCO,161.0,Colorantes,Gel,7508304497173,7508304497173,12171504,True,False,False
GEL 250g SUPER NEGRO ENCO,GEL 250g SUPER NEGRO ENCO,182.0,Colorantes,Gel,7508304497401,7508304497401,12171504,True,False,False
GEL 250g VERDE ENCO,GEL 250g VERDE ENCO,92.0,Colorantes,Gel,7508304497333,7508304497333,12171504,True,False,False
GEL 250g VERDE LIMON ENCO,GEL 250g VERDE LIMON ENCO,92.0,Colorantes,Gel,7508304497326,7508304497326,12171504,True,False,False
GEL 250g TURQUESA ENCO,GEL 250g TURQUESA ENCO,92.0,Colorantes,Gel,7508304497302,7508304497302,12171504,True,False,False
COLORISMA VERDE ESMERALDA 40GR,COLORISMA VERDE ESMERALDA 40GR,33.0,Colorantes,Gel,7503028485244,7503028485244,12171504,True,False,False
COLORISMA AZUL CIELO 40GR,COLORISMA AZUL CIELO 40GR,33.0,Colorantes,Gel,7503029485060,7503029485060,12171504,True,False,False
COLORISMA NEGRO 40GR,COLORISMA NEGRO 40GR,33.0,Colorantes,Gel,7503028485008,7503028485008,12171504,True,False,False
COLORISMA CAFÉ CARAMELO 40GR,COLORISMA CAFÉ CARAMELO 40GR,33.0,Colorantes,Gel,7503029495022,7503029495022,12171504,True,False,False
COLORISMA LILA 40GR,COLORISMA LILA 40GR,33.0,Colorantes,Gel,7503028485046,7503028485046,12171504,True,False,False
COLORISMA AZUL ROYAL 40GR,COLORISMA AZUL ROYAL 40GR,33.0,Colorantes,Gel,7503029495053,7503029495053,12171504,True,False,False
COLORISMA ROJO 40GR,COLORISMA ROJO 40GR,33.0,Colorantes,Gel,7503028485077,7503028485077,12171504,True,False,False
COLORISMA ROSA 40GR,COLORISMA ROSA 40GR,33.0,Colorantes,Gel,7503028498107,7503028498107,12171504,True,False,False
COLORISMA VERDE BOSQUE 40GR,COLORISMA VERDE BOSQUE 40GR,33.0,Colorantes,Gel,7503028485138,7503028485138,12171504,True,False,False
COLORISMA AMARILLO LIMON 40GR,COLORISMA AMARILLO LIMON 40GR,39.0,Colorantes,Gel,750302495169,750302495169,12171504,True,False,False
COLORISMA AZUL ELECTRICO 40GR,COLORISMA AZUL ELECTRICO 40GR,33.0,Colorantes,Gel,7503029495183,7503029495183,12171504,True,False,False
COLORISMA ROSA ELECTRICO 40GR,COLORISMA ROSA ELECTRICO 40GR,33.0,Colorantes,Gel,7503029485213,7503029485213,12171504,True,False,False
COLORISMA CORAL 40GR,COLORISMA CORAL 40GR,33.0,Colorantes,Gel,7503028485237,7503028485237,12171504,True,False,False
JELLY COLOR AMARILLO LIMON 250 ML,JELLY COLOR AMARILLO LIMON 250 ML,95.0,Colorantes,Gel,JC01-250,7502246730039,12171504,True,False,False
JELLY COLOR AZUL CIELO 250 ML,JELLY COLOR AZUL CIELO 250 ML,115.0,Colorantes,Gel,JC02-250,7502246730060,12171504,True,False,False
JELLY COLOR AZUL REY 250 ML,JELLY COLOR AZUL REY 250 ML,115.0,Colorantes,Gel,JC04-250,7502246730121,12171504,True,False,False
JELLY COLOR ROJO ROJO 250 ML,JELLY COLOR ROJO ROJO 250 ML,115.0,Colorantes,Gel,JC06-250,7502246730183,12171504,True,False,False
JELLY COLOR ROJO NAVIDAD 250 ML,JELLY COLOR ROJO NAVIDAD 250 ML,115.0,Colorantes,Gel,JC08-250,7502246730244,12171504,True,False,False
JELLY COLOR NARANJA 250 ML,JELLY COLOR NARANJA 250 ML,95.0,Colorantes,Gel,JC11-250,7502246730336,12171504,True,False,False
JELLY COLOR DURAZNO 250 ML,JELLY COLOR DURAZNO 250 ML,115.0,Colorantes,Gel,JC12-250,7502246730367,12171504,True,False,False
JELLY COLOR NEGRO 250 ML,JELLY COLOR NEGRO 250 ML,160.0,Colorantes,Gel,JC14-250,7502246730428,12171504,True,False,False
JELLY COLOR VERDE ESMERALDA 250 ML,JELLY COLOR VERDE ESMERALDA 250 ML,100.0,Colorantes,Gel,JC18-250,7502246730541,12171504,True,False,False
JELLY COLOR VERDE AGUA 250 ML,JELLY COLOR VERDE AGUA 250 ML,100.0,Colorantes,Gel,JC21-250,7502246730633,12171504,True,False,False
JELLY COLOR ROSA MEXICANO 250 ML,JELLY COLOR ROSA MEXICANO 250 ML,190.0,Colorantes,Gel,JC22-250,7502246730664,12171504,True,False,False
JELLY COLOR FUCSIA 250 ML,JELLY COLOR FUCSIA 250 ML,190.0,Colorantes,Gel,JC23-250,7502246730695,12171504,True,False,False
JELLY COLOR ROSA 250 ML,JELLY COLOR ROSA 250 ML,190.0,Colorantes,Gel,JC24-250,7502246730725,12171504,True,False,False
JELLY COLOR PURPURA 250 ML,JELLY COLOR PURPURA 250 ML,160.0,Colorantes,Gel,JC25-250,7502246730756,12171504,True,False,False
JELLY COLOR BLANCO 250 ML,JELLY COLOR BLANCO 250 ML,90.0,Colorantes,Gel,JC32-250,7502246730961,12171504,True,False,False
JELLY COLOR TURQUESA 250 ML,JELLY COLOR TURQUESA 250 ML,100.0,Colorantes,Gel,JC33-250,7502246730992,12171504,True,False,False
JELLY COLOR AMARILLO HUEVO 250 ML,JELLY COLOR AMARILLO HUEVO 250 ML,95.0,Colorantes,Gel,JC34-250,7502246731029,12171504,True,False,False
JELLY COLOR CAFE CHOCOLATE 250 ML,JELLY COLOR CAFE CHOCOLATE 250 ML,160.0,Colorantes,Gel,JC37-250,7502246731111,12171504,True,False,False
JELLY COLOR LILA DELICADO 250 ML,JELLY COLOR LILA DELICADO 250 ML,130.0,Colorantes,Gel,JC41-250,7502246731234,12171504,True,False,False
JELLY COLOR VERDE LIMON 250 ML,JELLY COLOR VERDE LIMON 250 ML,100.0,Colorantes,Gel,JC42-250,7502246731449,12171504,True,False,False
JELLY COLOR IVORY DELICADO 250 ML,JELLY COLOR IVORY DELICADO 250 ML,130.0,Colorantes,Gel,JC47-250,7502246731357,12171504,True,False,False
KIT 9 COLORES YUMMY 40GRS EN GEL ENCO,KIT 9 COLORES YUMMY 40GRS EN GEL ENCO,360.0,Colorantes,Gel,10822,850052868864,12171500,True,False,False
KIT 6 COLORES BASICOS 20GRS EN GEL ENCO,KIT 6 COLORES BASICOS 20GRS EN GEL ENCO,190.0,Colorantes,Gel,10756,850052868000,12171504,True,False,False
KIT 6 COLORES NEON 20GRS EN GEL ENCO,KIT 6 COLORES NEON 20GRS EN GEL ENCO,195.0,Colorantes,Gel,10738,850052868017,12171504,True,False,False
CORTADOR CORAZON 3PZ,CORTADOR CORAZON 3PZ,135.0,Cortadores,Galleta,195158032246,195158032246,52151625,True,False,False
CORTADOR CORAZON  BESO 3PZ,CORTADOR CORAZON  BESO 3PZ,160.0,Cortadores,Galleta,195158032277,195158032277,52151625,True,False,False
CORTADOR XO,CORTADOR XO,80.0,Cortadores,Galleta,195158032253,195158032253,52151625,True,False,False
CORTADOR DINO AZUL,CORTADOR DINO AZUL,75.0,Cortadores,Galleta,666661681266,666661681266,52151625,True,False,False
CORTADOR UNIFORME FUT,CORTADOR UNIFORME FUT,55.0,Cortadores,Galleta,666661682614,666661682614,52151625,True,False,False
CORTADOR DINO DUO,CORTADOR DINO DUO,55.0,Cortadores,Galleta,666661682615,666661682615,52151625,True,False,False
CORTADOR NAVID GRIP PINO,CORTADOR NAVID GRIP PINO,60.0,Cortadores,Galleta,70896553614,70896553614,52151600,True,False,False
CORTADOR NAVID GRIP JENGIBRE,CORTADOR NAVID GRIP JENGIBRE,60.0,Cortadores,Galleta,70896553621,70896553621,52151600,True,False,False
CORTADOR NAVID GRIP ESTRELLA,CORTADOR NAVID GRIP ESTRELLA,60.0,Cortadores,Galleta,70896553638,70896553638,52151600,True,False,False
"SET 4 CORTADOR 4 MANGAS 12"" 4 DUYAS SAN VALENTIN","SET 4 CORTADOR 4 MANGAS 12"" 4 DUYAS SAN VALENTIN",240.0,Cortadores,Galleta,70896106438,70896106438,52151600,True,False,False
SET CORTADOR CORAZON HUESO HUELLA C/3,SET CORTADOR CORAZON HUESO HUELLA C/3,170.0,Cortadores,Galleta,2308-0-0265,070896115485,52151600,True,False,False
CORTADOR CORAZON ROJO GRIPPY,CORTADOR CORAZON ROJO GRIPPY,55.0,Cortadores,Galleta,70896016676,70896016676,52151600,True,False,False
CORTADOR CORAZON ROSA GRIPPY,CORTADOR CORAZON ROSA GRIPPY,55.0,Cortadores,Galleta,70896416667,70896416667,52151600,True,False,False
JUEGO CORTADOR CORAZON METAL C/4,JUEGO CORTADOR CORAZON METAL C/4,263.0,Cortadores,Galleta,70896382030,70896382030,52151600,True,False,False
CORTADOR LOVE METAL OZ,CORTADOR LOVE METAL OZ,65.0,Cortadores,Galleta,17713134,17713134,52151600,True,False,False
MARCADOR DE LETRAS,MARCADOR DE LETRAS,150.0,Cortadores,Galleta,177718177,177718177,52151600,True,False,False
CORTADOR MONO NIEVE BOMBILLA SANTA C/3,CORTADOR MONO NIEVE BOMBILLA SANTA C/3,220.0,Cortadores,Galleta,70896164629,70896164629,52151600,True,False,False
CORTDR NAVID GRIP BOTA,CORTDR NAVID GRIP BOTA,60.0,Cortadores,Galleta,70896553652,70896553652,52151600,True,False,False
CORTDR NAVID GRIP COPO,CORTDR NAVID GRIP COPO,60.0,Cortadores,Galleta,70896553669,70896553669,52151600,True,False,False
CORTDR NAVID GRIP MUÑECO NIEVE,CORTDR NAVID GRIP MUÑECO NIEVE,60.0,Cortadores,Galleta,70896553645,70896553645,52151600,True,False,False
CORTADOR ESTRELLA BLANCA,CORTADOR ESTRELLA BLANCA,135.0,Cortadores,Galleta,8433803320082,8433803320082,52151600,True,False,False
CORTADOR ALFABETO,CORTADOR ALFABETO,80.0,Cortadores,Galleta,66661681915,66661681915,52151625,True,False,False
CORTADOR ALFABETO,CORTADOR ALFABETO,75.0,Cortadores,Galleta,66661681595,66661681595,52151625,True,False,False
CORTADOR  REDONDO LISO/RIZADO 6PZ CHERRY,CORTADOR  REDONDO LISO/RIZADO 6PZ CHERRY,50.0,Cortadores,Galleta,92003,92003,50192300,True,False,False
MOLDE NUMERO 10PZ,MOLDE NUMERO 10PZ,65.0,Cortadores,Galleta,666661680656,666661680656,52151625,True,False,False
MOLDE LETRAS 26PZ,MOLDE LETRAS 26PZ,135.0,Cortadores,Galleta,666661686276,666661686276,52151625,True,False,False
JUEGO 12 CORTADORES NAVIDEÑOS,JUEGO 12 CORTADORES NAVIDEÑOS,380.0,Cortadores,Galleta,070896038890,070896038890,52151600,True,False,False
CORTADORES DE GALLETA ARBOL 3D ACERO INOX,CORTADORES DE GALLETA ARBOL 3D ACERO INOX,92.0,Cortadores,Galleta,6976170438261,6976170438261,52151600,True,False,False
SET DE 2 CORTADORES DE GALLETA ARBOL 3D ACERO INOX.,SET DE 2 CORTADORES DE GALLETA ARBOL 3D ACERO INOX.,92.0,Cortadores,Galleta,6976170438285,6976170438285,52151600,True,False,False
SET DE 7 CORTADORES DE COPOS DE NIEVE,SET DE 7 CORTADORES DE COPOS DE NIEVE,350.0,Cortadores,Galleta,70896038036,70896038036,52151600,True,False,False
SET DE 3 CORTADORES ARBOL DE NAVIDAD DE ACERO INOX,SET DE 3 CORTADORES ARBOL DE NAVIDAD DE ACERO INOX,150.0,Cortadores,Galleta,6976170438339,6976170438339,52151600,True,False,False
SET DE 3 CORTADORES MONO JENGIBRE DE ACERO INOXIDABLE,SET DE 3 CORTADORES MONO JENGIBRE DE ACERO INOXIDABLE,132.0,Cortadores,Galleta,6976170438346,6976170438346,52151600,True,False,False
SET DE 2 CORTADORES RENO Y COPO PARA TAZA ACERO INOX,SET DE 2 CORTADORES RENO Y COPO PARA TAZA ACERO INOX,92.0,Cortadores,Galleta,6976170438292,6976170438292,52151600,True,False,False
CORTADOR FANTASMA COMFORT GRIP,CORTADOR FANTASMA COMFORT GRIP,98.0,Cortadores,Galleta,070896087423,070896087423,52151600,True,False,False
SET CORTADOR NIÑO JENGIBRE C/3 PZAS ACERO INOX,SET CORTADOR NIÑO JENGIBRE C/3 PZAS ACERO INOX,155.0,Cortadores,Galleta,190321803020,190321803020,52151600,True,False,False
SET DE 4 CORTADORES FAMILIA JENGIBRE,SET DE 4 CORTADORES FAMILIA JENGIBRE,185.0,Cortadores,Galleta,070896589323,070896589323,52151600,True,False,False
SET DE 40 CORTADORES NAVIDEÑOS,SET DE 40 CORTADORES NAVIDEÑOS,600.0,Cortadores,Galleta,070896093998,070896093998,52151600,True,False,False
CORTADOR CALABAZA GRIPPY,CORTADOR CALABAZA GRIPPY,55.0,Cortadores,Galleta,070896163547,070896163547,52151600,True,False,False
CORTADORES FANTASMA CALABAZAY MAIZ 3PZS,CORTADORES FANTASMA CALABAZAY MAIZ 3PZS,145.0,Cortadores,Galleta,2308-7566,070896375667,52151600,True,False,False
EXPULSOR MARIPOSA 3PZ,EXPULSOR MARIPOSA 3PZ,50.0,Cortadores,Galleta,666661686268,666661686268,52151625,True,False,False
MOLDE NUMERO 10PZ MORADO,MOLDE NUMERO 10PZ MORADO,130.0,Cortadores,Galleta,666661681229,666661681229,52151625,True,False,False
SET DE 4 CORTADORES FAMILIA JENGIBRE METAL,SET DE 4 CORTADORES FAMILIA JENGIBRE METAL,150.0,Cortadores,Galleta,2308-0934,70896709349,52151600,True,False,False
SET DE 4 CORTADORES NAVIDAD,SET DE 4 CORTADORES NAVIDAD,150.0,Cortadores,Galleta,2308-3284,70896032829,52151600,True,False,False
CORTADOR GALLETA FANTASMA,CORTADOR GALLETA FANTASMA,45.0,Cortadores,Galleta,4-2429,7501553424297,52151600,True,False,False
CORTADOR GALLETA CASA EMBRUJADA,CORTADOR GALLETA CASA EMBRUJADA,45.0,Cortadores,Galleta,4-2432,7501553424327,52151600,True,False,False
CORTADOR GALLETA SOLDADO,CORTADOR GALLETA SOLDADO,30.0,Cortadores,Galleta,CTR000724,4895217154594,52151600,True,False,False
CORTADOR GALLETA ESCOBA,CORTADOR GALLETA ESCOBA,25.0,Cortadores,Galleta,54-20335,745367196385,52151600,True,False,False
CORTADOR GALLETA MURCIELAGO 5.6X11CM,CORTADOR GALLETA MURCIELAGO 5.6X11CM,25.0,Cortadores,Galleta,54-20204,4536712756,52151600,True,False,False
JGO CORTADOR LINZER HALLOWEEN 9PZ,JGO CORTADOR LINZER HALLOWEEN 9PZ,165.0,Cortadores,Galleta,1181316,7501553551344,52151600,True,False,False
CORTADOR CASA EMBRUJADA MURCIELAGO,CORTADOR CASA EMBRUJADA MURCIELAGO,65.0,Cortadores,Galleta,34060,7501553419934,52151600,True,False,False
CORTADOR AINOX CALABAZA 8X7.5CM,CORTADOR AINOX CALABAZA 8X7.5CM,55.0,Cortadores,Galleta,4-2843,7501553428431,52151600,True,False,False
CORTADOR GALLETA BRUJA,CORTADOR GALLETA BRUJA,50.0,Cortadores,Galleta,C-54,C-54,52151600,True,False,False
CORTADOR GALLETA BASTON 5X8CM,CORTADOR GALLETA BASTON 5X8CM,35.0,Cortadores,Galleta,509-233,70896022332,52151600,True,False,False
CORTADOR GALLETA BASTON 5X8CM,CORTADOR GALLETA BASTON 5X8CM,35.0,Cortadores,Galleta,4-0028,7501553400284,52151600,True,False,False
CORTADOR MARCADOR DOBLE ESFERA,CORTADOR MARCADOR DOBLE ESFERA,50.0,Cortadores,Galleta,1262766,7501553553577,52151600,True,False,False
JGO CORTADOR PLAST NIÑO 3 PZ,JGO CORTADOR PLAST NIÑO 3 PZ,40.0,Cortadores,Galleta,CTR00000300,4897080498911,52151600,True,False,False
JGO CORTADOR METAL NAVIDAD 6 PZ,JGO CORTADOR METAL NAVIDAD 6 PZ,115.0,Cortadores,Galleta,5-5280,7501553552808,52151600,True,False,False
CORTADOR METAL PINO NAVIDAD 7.5 CM,CORTADOR METAL PINO NAVIDAD 7.5 CM,35.0,Cortadores,Galleta,4-2436,7501553424365,52151600,True,False,False
CORTADOR CONEJO PASCUA,CORTADOR CONEJO PASCUA,55.0,Cortadores,Galleta,PASCUA01,PASCUA01,50192300,True,False,False
CORTADOR CANASTA PASCUA,CORTADOR CANASTA PASCUA,55.0,Cortadores,Galleta,PASCUA02,PASCUA02,50192300,True,False,False
